ID_Laureate;AwardeeDisplayName;LaureateNameFirst;LaureateNameLast;LaureateGender;OrganisationName;OrganisationFoundedDate;OrganisationFoundedCity;OrganisationFoundedCityNow;OrganisationFoundedCityNowWiki;OrganisationFoundedCountry;OrganisationFoundedCountryNow;OrganisationFoundedNowWiki;OrganisationFoundedContinent;BirthDate;BirthCity;BirthCityNow;BirthCityNowWiki;BirthCityNowLat;BirthCityNowLon;BirthCountry;BirthCountryNow;BirthCountryNowWiki;BirthCountryLat;BirthCountryLon;BirthContinent;DeathDate;DeathCity;DeathCityNow;DeathCityNowWiki;DeathCityLat;DeathCityLon;DeathCountry;DeathCountryNow;DeathCountryNowWiki;DeathCountryLat;DeathCountryLon;DeathContinent;WikipediaSlug;WikipediaURL;Prize0_AwardYear;Prize0_Category;Prize0_Portion;Prize0_DateAwarded;Prize0_Status;Prize0_Amount;Prize0_AmountAdjusted_;Prize0_Motivation;Prize0_MotivationTop;Prize0_Affiliation0_Name;Prize0_Affiliation0_NameNow;Prize0_Affiliation0_City;Prize0_Affiliation0_CityNow;Prize0_Affiliation0_CityLatitude;Prize0_Affiliation0_CityLongitude;Prize0_Affiliation0_Country;Prize0_Affiliation0_CountryNow;Prize0_Affiliation0_CountryLat;Prize0_Affiliation0_CountryLon;Prize0_Affiliation0_Continent;Prize1_AwardYear;Prize1_Category;Prize1_SortOrder;Prize1_Portion;Prize1_DateAwarded;Prize1_Status;Prize1_Amount;Prize1_AmountAdjusted_;Prize1_Motivation;Prize1_MotivationTop;Prize1_Affiliation0_Name;Prize1_Affiliation0_NameNow;Prize1_Affiliation0_NameNative;Prize1_Affiliation0_City;Prize1_Affiliation0_CityNow;Prize1_Affiliation0_CityLatitude;Prize1_Affiliation0_CityLongitude;Prize1_Affiliation0_Country;Prize1_Affiliation0_CountryNow;Prize1_Affiliation0_CountryLat;Prize1_Affiliation0_CountryLon;Prize1_Affiliation0_Continent;Prize2_AwardYear;Prize2_Category;Prize2_SortOrder;Prize2_Portion;Prize2_DateAwarded;Prize2_Status;Prize2_Amount;Prize2_AmountAdjusted_;Prize2_Motivation;Prize2_MotivationTop;Religion;ReligionSubgroup;Ethnicity;PublicationYear;PublicationSource;PublicationTimegap;ParCatDegreeInstitution;ParCatDegreeCity;ParCatDegreeCountry;ParCatDegreeCityCountry;ParCatWorkInstitution;ParCatWorkCity;ParCatWorkCountry;ParCatWorkCityCountry;ParCatPrizeInstitution;ParCatPrizeCity;ParCatPrizeCountry;ParCatPrizeCityCountry
709.0;Robert W. Fogel;Robert W.;Fogel;male;;;;;;;;;;1927-07-01;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.0113;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;2013-06-11;Oak Lawn, IL;Oak Lawn, IL;https://www.wikidata.org/wiki/Q1007947;41.710866;-87.758108;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Robert_Fogel;https://en.wikipedia.org/wiki/Robert_Fogel;1993;Economic Sciences;1/2;1993-10-12;received;6700000;10245356;for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change;;University of Chicago;University of Chicago;Chicago, IL;Chicago, IL;41.876228;-87.638416;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
388.0;Robert W. Holley;Robert W.;Holley;male;;;;;;;;;;1922-01-28;Urbana, IL;Urbana, IL;https://www.wikidata.org/wiki/Q462184;40.110863;-88.206265;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;1993-02-11;Los Gatos, CA;Los Gatos, CA;https://www.wikidata.org/wiki/Q747509;37.226611;-121.97468;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Robert_W._Holley;https://en.wikipedia.org/wiki/Robert_W._Holley;1968;Medicine;1/3;1968-10-16;received;350000;3457674;for their interpretation of the genetic code and its function in protein synthesis;;Cornell University;Cornell University;Ithaca, NY;Ithaca, NY;42.444089;-76.50095;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1965.0;Harvard Dataverse;3.0;;;;;;;;;;;;
112.0;Robert Woodrow Wilson;Robert Woodrow;Wilson;male;;;;;;;;;;1936-01-10;Houston, TX;Houston, TX;https://www.wikidata.org/wiki/Q16555;29.769539;-95.389817;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Robert_Woodrow_Wilson;https://en.wikipedia.org/wiki/Robert_Woodrow_Wilson;1978;Physics;1/4;1978-10-17;received;725000;3283369;for their discovery of cosmic microwave background radiation;;Bell Laboratories;Bell Laboratories;Holmdel, NJ;Holmdel, NJ;40.34772;-74.17704;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1965.0;Harvard Dataverse;13.0;;;;;;;;;;;;
770.0;Roderick MacKinnon;Roderick;MacKinnon;male;;;;;;;;;;1956-02-19;Burlington, MA;Burlington, MA;https://www.wikidata.org/wiki/Q995255;42.504818;-71.19561;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Roderick_MacKinnon;https://en.wikipedia.org/wiki/Roderick_MacKinnon;2003;Chemistry;1/2;2003-10-08;received;10000000;13375315;for structural and mechanistic studies of ion channels;for discoveries concerning channels in cell membranes;Rockefeller University;Rockefeller University;New York, NY;New York, NY;40.715758;-74.0113;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1998.0;Harvard Dataverse;5.0;Tufts University;Medford;United States;Medford (United States);Rockefeller University;New York;United States;New York (United States);Rockefeller University;New York;United States;New York (United States)
399.0;Rodney R. Porter;Rodney R.;Porter;male;;;;;;;;;;1917-10-08;Newton-le-Willows;Newton-le-Willows;https://www.wikidata.org/wiki/Q750000;53.45;-2.633056;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.6;-2.0;Europe;1985-09-06;Winchester;Winchester;https://www.wikidata.org/wiki/Q172157;51.059771;-1.310142;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.6;-2.0;Europe;Rodney_Robert_Porter;https://en.wikipedia.org/wiki/Rodney_Robert_Porter;1972;Medicine;1/2;1972-10-12;received;480000;3790037;for their discoveries concerning the chemical structure of antibodies;;University of Oxford;University of Oxford;Oxford;Oxford;51.753363;-1.260979;United Kingdom;United Kingdom;54.6;-2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1959.0;Harvard Dataverse;13.0;;;;;;;;;;;;
822.0;Roger B. Myerson;Roger B.;Myerson;male;;;;;;;;;;1951-03-29;Boston, MA;Boston, MA;https://www.wikidata.org/wiki/Q100;42.36042;-71.05681;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Roger_Myerson;https://en.wikipedia.org/wiki/Roger_Myerson;2007;Economic Sciences;1/3;2007-10-15;received;10000000;12802893;for having laid the foundations of mechanism design theory;;University of Chicago;University of Chicago;Chicago, IL;Chicago, IL;41.876228;-87.638416;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
806.0;Roger D. Kornberg;Roger D.;Kornberg;male;;;;;;;;;;1947-04-24;St. Louis, MO;St. Louis, MO;https://www.wikidata.org/wiki/Q38022;38.628133;-90.212222;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Roger_D._Kornberg;https://en.wikipedia.org/wiki/Roger_D._Kornberg;2006;Chemistry;1;2006-10-04;received;10000000;13086876;for his studies of the molecular basis of eukaryotic transcription;;Stanford University;Stanford University;Stanford, CA;Stanford, CA;37.424734;-122.163858;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1974.0;Harvard Dataverse;32.0;Stanford University;Stanford;United States;Stanford (United States);Stanford University;Stanford;United States;Stanford (United States);Stanford University;Stanford;United States;Stanford (United States)
411.0;Roger Guillemin;Roger;Guillemin;male;;;;;;;;;;1924-01-11;Dijon;Dijon;https://www.wikidata.org/wiki/Q7003;47.320903;5.041144;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;2024-02-21;Del Mar, CA;Del Mar, CA;https://www.wikidata.org/wiki/Q674469;32.959489;-117.265315;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Roger_Guillemin;https://en.wikipedia.org/wiki/Roger_Guillemin;1977;Medicine;1/4;1977-10-13;received;700000;3490141;for their discoveries concerning the peptide hormone production of the brain;;The Salk Institute;The Salk Institute;San Diego, CA;San Diego, CA;32.7305;-117.166696;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1970.0;Harvard Dataverse;7.0;;;;;;;;;;;;
609.0;Roger Martin du Gard;Roger;Martin du Gard;male;;;;;;;;;;1881-03-23;Neuilly-sur-Seine;Neuilly-sur-Seine;https://www.wikidata.org/wiki/Q48958;48.887222;2.2675;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1958-08-22;Bellême;Bellême;;;;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;Roger_Martin_du_Gard;https://en.wikipedia.org/wiki/Roger_Martin_du_Gard;1937;Literature;1;1937-11-11;received;158463;5342467;for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle <I>Les Thibault</I>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
988.0;Roger Penrose;Roger;Penrose;male;;;;;;;;;;1931-08-08;Colchester;Colchester;https://www.wikidata.org/wiki/Q184163;51.888611;0.903611;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.6;-2.0;Europe;;;;;;;;;;;;;Roger_Penrose;https://en.wikipedia.org/wiki/Roger_Penrose;2020;Physics;1/2;2020-10-06;received;10000000;11074035;for the discovery that black hole formation is a robust prediction of the general theory of relativity;;University of Oxford;University of Oxford;Oxford;Oxford;51.753363;-1.260979;United Kingdom;United Kingdom;54.6;-2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1965.0;ChatGPT 4c (September 2024);55.0;;;;;;;;;;;;
422.0;Roger W. Sperry;Roger W.;Sperry;male;;;;;;;;;;1913-08-20;Hartford, CT;Hartford, CT;https://www.wikidata.org/wiki/Q33486;41.763333;-72.685;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;1994-04-17;Pasadena, CA;Pasadena, CA;https://www.wikidata.org/wiki/Q485176;34.150071;-118.142111;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Roger_Wolcott_Sperry;https://en.wikipedia.org/wiki/Roger_Wolcott_Sperry;1981;Medicine;1/2;1981-10-09;received;1000000;3318750;for his discoveries concerning the functional specialization of the cerebral hemispheres;;California Institute of Technology (Caltech);California Institute of Technology (Caltech);Pasadena, CA;Pasadena, CA;34.150071;-118.142111;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1963.0;Harvard Dataverse;18.0;;;;;;;;;;;;
831.0;Roger Y. Tsien;Roger Y.;Tsien;male;;;;;;;;;;1952-02-01;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.0113;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;2016-08-24;Eugene, OR;Eugene, OR;https://www.wikidata.org/wiki/Q171224;44.052069;-123.086754;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Roger_Y._Tsien;https://en.wikipedia.org/wiki/Roger_Y._Tsien;2008;Chemistry;1/3;2008-10-08;received;10000000;12377622;for the discovery and development of the green fluorescent protein, GFP;;University of California;University of California;San Diego, CA;San Diego, CA;32.7305;-117.166696;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;Asian;1997.0;Harvard Dataverse;11.0;Cambridge University;Cambridge;United Kingdom;Cambridge (United Kingdom);Cambridge University;Cambridge;United Kingdom;Cambridge (United Kingdom);University California;San Diego;United States;San Diego (United States)
456.0;Rolf M. Zinkernagel;Rolf M.;Zinkernagel;male;;;;;;;;;;1944-01-06;Basel;Basel;https://www.wikidata.org/wiki/Q78;47.560153;7.58788;Switzerland;Switzerland;https://www.wikidata.org/wiki/Q39;46.798562;8.231973;Europe;;;;;;;;;;;;;Rolf_M._Zinkernagel;https://en.wikipedia.org/wiki/Rolf_M._Zinkernagel;1996;Medicine;1/2;1996-10-07;received;7400000;10750752;for their discoveries concerning the specificity of the cell mediated immune defence;;University of Zurich, Institute of Experimental Immunology;University of Zurich, Institute of Experimental Immunology;Zurich;Zurich;47.376909;8.541697;Switzerland;Switzerland;46.798562;8.231973;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1974.0;Harvard Dataverse;22.0;Australian National University;Canberra;Australia;Canberra (Australia);Australian National University;Canberra;Australia;Canberra (Australia);Institute of Exper. Immunology;Zurich;Switzerland;Zurich (Switzerland)
584.0;Romain Rolland;Romain;Rolland;male;;;;;;;;;;1866-01-29;Clamecy;Clamecy;https://www.wikidata.org/wiki/Q213294;47.463898;3.741917;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1944-12-30;Vézelay;Vézelay;https://www.wikidata.org/wiki/Q204979;47.463676;3.743074;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;Romain_Rolland;https://en.wikipedia.org/wiki/Romain_Rolland;1915;Literature;1;1916-11-09;received;149223;7043326;as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
234.0;Ronald G.W. Norrish;Ronald G.W.;Norrish;male;;;;;;;;;;1897-11-09;Cambridge;Cambridge;https://www.wikidata.org/wiki/Q350;52.194605;0.135092;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.6;-2.0;Europe;1978-06-07;Cambridge;Cambridge;https://www.wikidata.org/wiki/Q350;52.194605;0.135092;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.6;-2.0;Europe;Ronald_George_Wreyford_Norrish;https://en.wikipedia.org/wiki/Ronald_George_Wreyford_Norrish;1967;Chemistry;1/4;1967-10-30;received;320000;3221232;for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy;;Institute of Physical Chemistry;Institute of Physical Chemistry;Cambridge;Cambridge;52.194605;0.135092;United Kingdom;United Kingdom;54.6;-2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1949.0;Harvard Dataverse;18.0;;;;;;;;;;;;
707.0;Ronald H. Coase;Ronald H.;Coase;male;;;;;;;;;;1910-12-29;Willesden;Willesden;https://www.wikidata.org/wiki/Q146702;51.546667;-0.229444;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.6;-2.0;Europe;2013-09-02;Chicago, IL;Chicago, IL;https://www.wikidata.org/wiki/Q1297;41.876228;-87.638416;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Ronald_Coase;https://en.wikipedia.org/wiki/Ronald_Coase;1991;Economic Sciences;1;1991-10-15;received;6000000;9825752;for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy;;University of Chicago;University of Chicago;Chicago, IL;Chicago, IL;41.876228;-87.638416;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
294.0;Ronald Ross;Ronald;Ross;male;;;;;;;;;;1857-05-13;Almora;Almora;https://www.wikidata.org/wiki/Q588817;29.593431;79.654274;India;India;https://www.wikidata.org/wiki/Q668;22.8;83.0;Asia;1932-09-16;Putney Heath;Putney Heath;;;;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.6;-2.0;Europe;Ronald_Ross;https://en.wikipedia.org/wiki/Ronald_Ross;1902;Medicine;1;1902-10-30;received;141847;9129789;for his work on malaria, by which he has shown how it enters the organism and thereby has laid the foundation for successful research on this disease and methods of combating it;;University College;University College;Liverpool;Liverpool;53.409188;-2.981257;United Kingdom;United Kingdom;54.6;-2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;Asian;;;;;;;;;;;;;;;
413.0;Rosalyn Yalow;Rosalyn;Yalow;female;;;;;;;;;;1921-07-19;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.0113;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;2011-05-30;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.0113;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Rosalyn_Sussman_Yalow;https://en.wikipedia.org/wiki/Rosalyn_Sussman_Yalow;1977;Medicine;1/2;1977-10-13;received;700000;3490141;for the development of radioimmunoassays of peptide hormones;;Veterans Administration Hospital;Veterans Administration Hospital;Bronx, NY;Bronx, NY;40.845711;-73.870774;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1960.0;Harvard Dataverse;17.0;;;;;;;;;;;;
791.0;Roy J. Glauber;Roy J.;Glauber;male;;;;;;;;;;1925-09-01;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.0113;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;2018-12-26;Newton, MA;Newton, MA;https://www.wikidata.org/wiki/Q49196;42.337041;-71.209221;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Roy_J._Glauber;https://en.wikipedia.org/wiki/Roy_J._Glauber;2005;Physics;1/2;2005-10-04;received;10000000;13266708;for his contribution to the quantum theory of optical coherence;;Harvard University;Harvard University;Cambridge, MA;Cambridge, MA;42.374024;-71.107306;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1963.0;Harvard Dataverse;42.0;Harvard University;Cambridge;United States;Cambridge (United States);Harvard University;Cambridge;United States;Cambridge (United States);Harvard University;Cambridge;United States;Cambridge (United States)
578.0;Rudolf Eucken;Rudolf;Eucken;male;;;;;;;;;;1846-01-05;Aurich;Aurich;https://www.wikidata.org/wiki/Q14839;53.472865;7.479315;East Friesland;Germany;https://www.wikidata.org/wiki/Q183;51.0;10.0;Europe;1926-09-14;Jena;Jena;https://www.wikidata.org/wiki/Q3150;50.927222;11.586389;Germany;Germany;https://www.wikidata.org/wiki/Q183;51.0;10.0;Europe;Rudolf_Christoph_Eucken;https://en.wikipedia.org/wiki/Rudolf_Christoph_Eucken;1908;Literature;1;1908-11-12;received;139800;8025276;in recognition of his earnest search for truth, his penetrating power of thought, his wide range of vision, and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;Various;;;;;;;;;;;;;;;
76.0;Rudolf Mössbauer;Rudolf;Mössbauer;male;;;;;;;;;;1929-01-31;Munich;Munich;https://www.wikidata.org/wiki/Q1726;48.134703;11.581995;Germany;Germany;https://www.wikidata.org/wiki/Q183;51.0;10.0;Europe;2011-09-14;;;;;;;;;;;;Rudolf_Mössbauer;https://en.wikipedia.org/wiki/Rudolf_Mössbauer;1961;Physics;1/2;1961-11-02;received;250233;3260705;for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name;;Technical University;Technical University;Munich;Munich;48.134703;11.581995;Germany;Germany;51.0;10.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1958.0;Harvard Dataverse;3.0;;;;;;;;;;;;
277.0;Rudolph A. Marcus;Rudolph A.;Marcus;male;;;;;;;;;;1923-07-21;Montreal;Montreal;https://www.wikidata.org/wiki/Q340;45.502786;-73.569058;Canada;Canada;https://www.wikidata.org/wiki/Q16;60.0;-110.0;North America;;;;;;;;;;;;;Rudolph_A._Marcus;https://en.wikipedia.org/wiki/Rudolph_A._Marcus;1992;Chemistry;1;1992-10-14;received;6500000;10403919;for his contributions to the theory of electron transfer reactions in chemical systems;;California Institute of Technology (Caltech);California Institute of Technology (Caltech);Pasadena, CA;Pasadena, CA;34.150071;-118.142111;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1956.0;Harvard Dataverse;36.0;;;;;;;;;;;;
577.0;Rudyard Kipling;Rudyard;Kipling;male;;;;;;;;;;1865-12-30;Bombay;Mumbai;https://www.wikidata.org/wiki/Q1156;19.075833;72.8775;British India;India;https://www.wikidata.org/wiki/Q668;22.8;83.0;Asia;1936-01-18;London;London;https://www.wikidata.org/wiki/Q84;51.510235;-0.120852;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.6;-2.0;Europe;Rudyard_Kipling;https://en.wikipedia.org/wiki/Rudyard_Kipling;1907;Literature;1;1907-11-07;received;138796;7967641;in consideration of the power of observation, originality of imagination, virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
143.0;Russell A. Hulse;Russell A.;Hulse;male;;;;;;;;;;1950-11-28;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.0113;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Russell_Alan_Hulse;https://en.wikipedia.org/wiki/Russell_Alan_Hulse;1993;Physics;1/2;1993-10-13;received;6700000;10245356;for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation;;Princeton University;Princeton University;Princeton, NJ;Princeton, NJ;40.359783;-74.668268;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1975.0;Harvard Dataverse;18.0;;;;;;;;;;;;
742.0;Ryoji Noyori;Ryoji;Noyori;male;;;;;;;;;;1938-09-03;Kobe;Kobe;https://www.wikidata.org/wiki/Q48320;34.690167;135.195444;Japan;Japan;https://www.wikidata.org/wiki/Q17;35.0;136.0;Asia;;;;;;;;;;;;;Ryōji_Noyori;https://en.wikipedia.org/wiki/Ryōji_Noyori;2001;Chemistry;1/4;2001-10-10;received;10000000;13927869;for their work on chirally catalysed hydrogenation reactions;;Nagoya University;Nagoya University;Nagoya;Nagoya;35.180679;136.918749;Japan;Japan;35.0;136.0;Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;Asian;1968.0;Harvard Dataverse;33.0;Kyōto University;Kyoto;Japan;Kyoto (Japan);Nagoya University;Nagoya;Japan;Nagoya (Japan);Nagoya University;Nagoya;Japan;Nagoya (Japan)
631.0;Saint-John Perse;Saint-John;Perse;male;;;;;;;;;;1887-05-31;Pointe-à-Pitre;Pointe-à-Pitre;https://www.wikidata.org/wiki/Q335322;16.241111;-61.533056;Guadeloupe, France;Guadeloupe;https://www.wikidata.org/wiki/Q17012;16.2595;-61.5605;North America;1975-09-20;Presqu'île-de-Giens;Presqu'île-de-Giens;https://www.wikidata.org/wiki/Q204645;43.038052;6.126643;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;Saint-John_Perse;https://en.wikipedia.org/wiki/Saint-John_Perse;1960;Literature;1;1960-10-26;received;225987;3018845;for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
393.0;Salvador E. Luria;Salvador E.;Luria;male;;;;;;;;;;1912-08-13;Turin;Turin;https://www.wikidata.org/wiki/Q495;45.071277;7.685561;Italy;Italy;https://www.wikidata.org/wiki/Q38;42.5;12.5;Europe;1991-02-06;Lexington, MA;Lexington, MA;https://www.wikidata.org/wiki/Q929667;42.447317;-71.2245;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Salvador_Luria;https://en.wikipedia.org/wiki/Salvador_Luria;1969;Medicine;1/3;1969-10-16;received;375000;3604072;for their discoveries concerning the replication mechanism and the genetic structure of viruses;;Massachusetts Institute of Technology (MIT);Massachusetts Institute of Technology (MIT);Cambridge, MA;Cambridge, MA;42.374024;-71.107306;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1943.0;Harvard Dataverse;26.0;;;;;;;;;;;;
630.0;Salvatore Quasimodo;Salvatore;Quasimodo;male;;;;;;;;;;1901-08-20;Modica;Modica;https://www.wikidata.org/wiki/Q34102;36.867222;14.761389;Italy;Italy;https://www.wikidata.org/wiki/Q38;42.5;12.5;Europe;1968-06-14;Naples;Naples;https://www.wikidata.org/wiki/Q2634;40.851798;14.26812;Italy;Italy;https://www.wikidata.org/wiki/Q38;42.5;12.5;Europe;Salvatore_Quasimodo;https://en.wikipedia.org/wiki/Salvatore_Quasimodo;1959;Literature;1;1959-10-22;received;220678;3063530;for his lyrical poetry, which with classical fire expresses the tragic experience of life in our own times;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
643.0;Samuel Beckett;Samuel;Beckett;male;;;;;;;;;;1906-04-13;Dublin;Dublin;https://www.wikidata.org/wiki/Q1761;53.351676;-6.261504;Ireland;Ireland;https://www.wikidata.org/wiki/Q27;53.0;-8.0;Europe;1989-12-22;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;Samuel_Beckett;https://en.wikipedia.org/wiki/Samuel_Beckett;1969;Literature;1;1969-10-23;received;375000;3604072;for his writing, which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
106.0;Samuel C.C. Ting;Samuel C.C.;Ting;male;;;;;;;;;;1936-01-27;Ann Arbor, MI;Ann Arbor, MI;https://www.wikidata.org/wiki/Q485172;42.281061;-83.745758;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Samuel_C._C._Ting;https://en.wikipedia.org/wiki/Samuel_C._C._Ting;1976;Physics;1/2;1976-10-18;received;681000;3786503;for their pioneering work in the discovery of a heavy elementary particle of a new kind;;Massachusetts Institute of Technology (MIT);Massachusetts Institute of Technology (MIT);Cambridge, MA;Cambridge, MA;42.374024;-71.107306;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;Asian;1974.0;Harvard Dataverse;2.0;;;;;;;;;;;;
