ID_Laureate;AwardeeDisplayName;LaureateNameKnown;LaureateNameFirst;LaureateNameLast;LaureateNameFull;LaureateNamePenOriginal;Filename;LaureateGender;OrganisationName;OrganisationNameNative;OrganisationAcronym;OrganisationFoundedDate;OrganisationFoundedCity;OrganisationFoundedCityNow;OrganisationFoundedCityNowWiki;OrganisationFoundedCountry;OrganisationFoundedCountryNow;OrganisationFoundedNowWiki;OrganisationFoundedContinent;BirthDate;BirthCity;BirthCityNow;BirthCityNowWiki;BirthCityNowLat;BirthCityNowLon;BirthCountry;BirthCountryNow;BirthCountryNowWiki;BirthCountryLat;BirthCountryLon;BirthContinent;DeathDate;DeathCity;DeathCityNow;DeathCityNowWiki;DeathCityLat;DeathCityLon;DeathCountry;DeathCountryNow;DeathCountryNowWiki;DeathCountryLat;DeathCountryLon;DeathContinent;WikipediaSlug;WikipediaURL;WikidataID;WikidataURL;Prize0_AwardYear;Prize0_Category;Prize0_SortOrder;Prize0_Portion;Prize0_DateAwarded;Prize0_Status;Prize0_Amount;Prize0_AmountAdjusted_;Prize0_Motivation;Prize0_MotivationTop;Prize0_Affiliation0_Name;Prize0_Affiliation0_NameNow;Prize0_Affiliation0_NameNative;Prize0_Affiliation0_City;Prize0_Affiliation0_CityNow;Prize0_Affiliation0_CityLatitude;Prize0_Affiliation0_CityLongitude;Prize0_Affiliation0_Country;Prize0_Affiliation0_CountryNow;Prize0_Affiliation0_CountryLat;Prize0_Affiliation0_CountryLon;Prize0_Affiliation0_Continent;Prize0_Affiliation1_Name;Prize0_Affiliation1_NameNow;Prize0_Affiliation1_NameNative;Prize0_Affiliation1_City;Prize0_Affiliation1_CityNow;Prize0_Affiliation1_CityLatitude;Prize0_Affiliation1_CityLongitude;Prize0_Affiliation1_Country;Prize0_Affiliation1_CountryNow;Prize0_Affiliation1_CountryLat;Prize0_Affiliation1_CountryLon;Prize0_Affiliation1_Continent;Prize0_Residence0_City;Prize0_Residence0_CityNow;Prize0_Residence0_Country;Prize0_Residence0_CountryNow;Prize0_Residence0_Continent;Prize0_Residence1_City;Prize0_Residence1_CityNow;Prize0_Residence1_Country;Prize0_Residence1_CountryNow;Prize0_Residence1_Continent;Prize1_AwardYear;Prize1_Category;Prize1_SortOrder;Prize1_Portion;Prize1_DateAwarded;Prize1_Status;Prize1_Amount;Prize1_AmountAdjusted_;Prize1_Motivation;Prize1_MotivationTop;Prize1_Affiliation0_Name;Prize1_Affiliation0_NameNow;Prize1_Affiliation0_NameNative;Prize1_Affiliation0_City;Prize1_Affiliation0_CityNow;Prize1_Affiliation0_CityLatitude;Prize1_Affiliation0_CityLongitude;Prize1_Affiliation0_Country;Prize1_Affiliation0_CountryNow;Prize1_Affiliation0_CountryLat;Prize1_Affiliation0_CountryLon;Prize1_Affiliation0_Continent;Prize2_AwardYear;Prize2_Category;Prize2_SortOrder;Prize2_Portion;Prize2_DateAwarded;Prize2_Status;Prize2_Amount;Prize2_AmountAdjusted_;Prize2_Motivation;Prize2_MotivationTop;Prize0_Affiliation2_Name;Prize0_Affiliation2_NameNow;Prize0_Affiliation2_NameNative;Prize0_Affiliation2_City;Prize0_Affiliation2_CityNow;Prize0_Affiliation2_CityLatitude;Prize0_Affiliation2_CityLongitude;Prize0_Affiliation2_Country;Prize0_Affiliation2_CountryNow;Prize0_Affiliation2_CountryLat;Prize0_Affiliation2_CountryLon;Prize0_Affiliation2_Continent;Prize0_Affiliation3_Name;Prize0_Affiliation3_NameNow;Prize0_Affiliation3_NameNative;Prize0_Affiliation3_City;Prize0_Affiliation3_CityNow;Prize0_Affiliation3_CityLatitude;Prize0_Affiliation3_CityLongitude;Prize0_Affiliation3_Country;Prize0_Affiliation3_CountryNow;Prize0_Affiliation3_CountryLat;Prize0_Affiliation3_CountryLon;Prize0_Affiliation3_Continent
856;Peter A. Diamond;Peter A. Diamond;Peter A.;Diamond;Peter A. Diamond;;diamond;male;;;;;;;;;;;;1940-04-29;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.011300;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;;;;;;;;;;;;;Peter_Diamond;https://en.wikipedia.org/wiki/Peter_Diamond;Q109570;https://www.wikidata.org/wiki/Q109570;2010;Economic Sciences;1;1/3;2010-10-11;received;10000000;13300635;for their analysis of markets with search frictions;;Massachusetts Institute of Technology (MIT);Massachusetts Institute of Technology (MIT);;Cambridge, MA;Cambridge, MA;42.374024;-71.107306;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;Peter Agre;Peter Agre;Peter;Agre;Peter Agre;;agre;male;;;;;;;;;;;;1949-01-30;Northfield, MN;Northfield, MN;https://www.wikidata.org/wiki/Q996544;44.458202;-93.161156;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;;;;;;;;;;;;;Peter_Agre;https://en.wikipedia.org/wiki/Peter_Agre;Q102250;https://www.wikidata.org/wiki/Q102250;2003;Chemistry;1;1/2;2003-10-08;received;10000000;14515113;for the discovery of water channels;for discoveries concerning channels in cell membranes;Johns Hopkins University School of Medicine;Johns Hopkins University School of Medicine;;Baltimore, MD;Baltimore, MD;39.291586;-76.625305;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;Peter C. Doherty;Peter C. Doherty;Peter C.;Doherty;Peter C. Doherty;;doherty;male;;;;;;;;;;;;1940-10-15;Brisbane;Brisbane;https://www.wikidata.org/wiki/Q34932;-27.468967;153.023499;Australia;Australia;https://www.wikidata.org/wiki/Q408;-28.000000;137.000000;Oceania;;;;;;;;;;;;;Peter_C._Doherty;https://en.wikipedia.org/wiki/Peter_C._Doherty;Q309814;https://www.wikidata.org/wiki/Q309814;1996;Physiology or Medicine;1;1/2;1996-10-07;received;7400000;11666895;for their discoveries concerning the specificity of the cell mediated immune defence;;St. Jude Children's Research Hospital;St. Jude Children's Research Hospital;;Memphis, TN;Memphis, TN;35.149397;-90.040365;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;Peter Debye;Peter Debye;Peter;Debye;Petrus (Peter) Josephus Wilhelmus Debye;;debye;male;;;;;;;;;;;;1884-03-24;Maastricht;Maastricht;https://www.wikidata.org/wiki/Q1309;50.866667;5.683333;the Netherlands;the Netherlands;https://www.wikidata.org/wiki/Q55;52.316667;5.550000;Europe;1966-11-02;Ithaca, NY;Ithaca, NY;https://www.wikidata.org/wiki/Q217346;42.444089;-76.500950;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Peter_Debye;https://en.wikipedia.org/wiki/Peter_Debye;Q103835;https://www.wikidata.org/wiki/Q103835;1936;Chemistry;1;1;1936-11-12;received;159850;6040234;for his contributions to our knowledge of molecular structure through his investigations on dipole moments and on the diffraction of X-rays and electrons in gases;;Berlin University;Berlin University;;Berlin;Berlin;52.522265;13.406852;Germany;Germany;51.000000;10.000000;Europe;Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik;Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik;;Berlin;Berlin;52.522265;13.406852;Germany;Germany;51.000000;10.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
815;Peter Grünberg;Peter Grünberg;Peter;Grünberg;Peter Grünberg;;grunberg;male;;;;;;;;;;;;1939-05-18;Plzen;Plzen;https://www.wikidata.org/wiki/Q43453;49.741389;13.382500;Czechoslovakia;Czech Republic;https://www.wikidata.org/wiki/Q213;50.000000;16.000000;Europe;2018-04-09;Jülich;Jülich;https://www.wikidata.org/wiki/Q16045;50.921820;6.363146;Germany;Germany;https://www.wikidata.org/wiki/Q183;51.000000;10.000000;Europe;Peter_Grünberg;https://en.wikipedia.org/wiki/Peter_Grünberg;Q57120;https://www.wikidata.org/wiki/Q57120;2007;Physics;2;1/2;2007-10-09;received;10000000;13893912;for the discovery of Giant Magnetoresistance;;"Forschungszentrum J&uuml;lich";"Forschungszentrum J&uuml;lich";;Jülich;Jülich;50.921820;6.363146;Germany;Germany;51.000000;10.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
980;Peter Handke;Peter Handke;Peter;Handke;Peter Handke;;handke;male;;;;;;;;;;;;1942-12-06;Griffen;Griffen;https://www.wikidata.org/wiki/Q696964;46.704444;14.732778;Austria;Austria;https://www.wikidata.org/wiki/Q40;48.000000;14.000000;Europe;;;;;;;;;;;;;Peter_Handke;https://en.wikipedia.org/wiki/Peter_Handke;Q44107;https://www.wikidata.org/wiki/Q44107;2019;Literature;1;1;2019-10-10;received;9000000;10866946;for an influential work that with linguistic ingenuity has explored the periphery and the specificity of human experience;;;;;;;;;;;;;;;;;;;;;;;;;;Jülich;Jülich;Germany;Germany;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
888;Peter Higgs;Peter Higgs;Peter;Higgs;Peter W. Higgs;;higgs;male;;;;;;;;;;;;1929-05-29;Newcastle upon Tyne;Newcastle upon Tyne;https://www.wikidata.org/wiki/Q1425428;54.973846;-1.613157;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.600000;-2.000000;Europe;2024-04-08;Edinburgh;Edinburgh;https://www.wikidata.org/wiki/Q23436;55.955709;-3.207405;Scotland;Scotland;https://www.wikidata.org/wiki/Q145;54.600000;-2.000000;Europe;Peter_Higgs;https://en.wikipedia.org/wiki/Peter_Higgs;Q192112;https://www.wikidata.org/wiki/Q192112;2013;Physics;2;1/2;2013-10-08;received;8000000;10284439;for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles, and which recently was confirmed through the discovery of the predicted fundamental particle, by the ATLAS and CMS experiments at CERN's Large Hadron Collider;;University of Edinburgh;University of Edinburgh;;Edinburgh;Edinburgh;55.955709;-3.207405;United Kingdom;United Kingdom;54.600000;-2.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;Peter Medawar;Peter Medawar;Peter;Medawar;Peter Brian Medawar;;medawar;male;;;;;;;;;;;;1915-02-28;Rio de Janeiro;Rio de Janeiro;https://www.wikidata.org/wiki/Q8678;-22.911111;-43.205556;Brazil;Brazil;https://www.wikidata.org/wiki/Q155;-14.000000;-53.000000;South America;1987-10-02;London;London;https://www.wikidata.org/wiki/Q84;51.510235;-0.120852;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.600000;-2.000000;Europe;Peter_Medawar;https://en.wikipedia.org/wiki/Peter_Medawar;Q214209;https://www.wikidata.org/wiki/Q214209;1960;Physiology or Medicine;2;1/2;1960-10-20;received;225987;3276101;for discovery of acquired immunological tolerance;;University College;University College;;London;London;51.510235;-0.120852;United Kingdom;United Kingdom;54.600000;-2.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;Peter Mitchell;Peter Mitchell;Peter;Mitchell;Peter D. Mitchell;;mitchell;male;;;;;;;;;;;;1920-09-29;Mitcham;Mitcham;https://www.wikidata.org/wiki/Q687798;51.400833;-0.151667;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.600000;-2.000000;Europe;1992-04-10;Bodmin;Bodmin;https://www.wikidata.org/wiki/Q889888;50.471386;-4.720168;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.600000;-2.000000;Europe;Peter_D._Mitchell;https://en.wikipedia.org/wiki/Peter_D._Mitchell;Q207992;https://www.wikidata.org/wiki/Q207992;1978;Chemistry;1;1;1978-10-17;received;725000;3563166;for his contribution to the understanding of biological energy transfer through the formulation of the chemiosmotic theory;;Glynn Research Laboratories;Glynn Research Laboratories;;Bodmin;Bodmin;50.471386;-4.720168;United Kingdom;United Kingdom;54.600000;-2.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;Peyton Rous;Peyton Rous;Peyton;Rous;Peyton Rous;;rous;male;;;;;;;;;;;;1879-10-05;Baltimore, MD;Baltimore, MD;https://www.wikidata.org/wiki/Q5092;39.291586;-76.625305;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;1970-02-16;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.011300;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Francis_Peyton_Rous;https://en.wikipedia.org/wiki/Francis_Peyton_Rous;Q298707;https://www.wikidata.org/wiki/Q298707;1966;Physiology or Medicine;1;1/2;1966-10-13;received;300000;3423267;for his discovery of tumour-inducing viruses;;Rockefeller University;Rockefeller University;;New York, NY;New York, NY;40.715758;-74.011300;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1023;Philip Dybvig;Philip Dybvig;Philip;Dybvig;Philip H. Dybvig;;dybvig;male;;;;;;;;;;;;1955-05-22;Gainesville, FL;Gainesville, FL;https://www.wikidata.org/wiki/Q487999;29.651968;-82.324982;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;;;;;;;;;;;;;Philip_H._Dybvig;https://en.wikipedia.org/wiki/Philip_H._Dybvig;Q24565948;https://www.wikidata.org/wiki/Q24565948;2022;Economic Sciences;3;1/3;2011-10-10;received;10000000;10852166;for research on banks and financial crises;;Washington University;Washington University;;St. Louis, MO;St. Louis, MO;38.628133;-90.212222;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
518;Philip Noel-Baker;Philip Noel-Baker;Philip;Noel-Baker;Philip J. Noel-Baker;;noel-baker;male;;;;;;;;;;;;1889-11-01;London;London;https://www.wikidata.org/wiki/Q84;51.510235;-0.120852;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.600000;-2.000000;Europe;1982-10-08;London;London;https://www.wikidata.org/wiki/Q84;51.510235;-0.120852;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.600000;-2.000000;Europe;Philip_Noel-Baker,_Baron_Noel-Baker;https://en.wikipedia.org/wiki/Philip_Noel-Baker,_Baron_Noel-Baker;Q211856;https://www.wikidata.org/wiki/Q211856;1959;Peace;1;1;1959-11-05;received;220678;3324593;for his longstanding contribution to the cause of disarmament and peace;;;;;;;;;;;;;;;;;;;;;;;;;;St. Louis, MO;St. Louis, MO;USA;USA;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;Philip S. Hench;Philip S. Hench;Philip S.;Hench;Philip Showalter Hench;;hench;male;;;;;;;;;;;;1896-02-28;Pittsburgh, PA;Pittsburgh, PA;https://www.wikidata.org/wiki/Q1342;40.440136;-80.008661;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;1965-03-30;Ocho Rios;Ocho Rios;https://www.wikidata.org/wiki/Q602783;18.407389;-77.103135;Jamaica;Jamaica;https://www.wikidata.org/wiki/Q766;18.180000;-77.400000;North America;Philip_Showalter_Hench;https://en.wikipedia.org/wiki/Philip_Showalter_Hench;Q235651;https://www.wikidata.org/wiki/Q235651;1950;Physiology or Medicine;3;1/3;1950-10-26;received;164304;3749710;for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects;;Mayo Clinic;Mayo Clinic;;Rochester, MN;Rochester, MN;44.013985;-92.484608;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;Philip W. Anderson;Philip W. Anderson;Philip W.;Anderson;Philip Warren Anderson;;anderson;male;;;;;;;;;;;;1923-12-13;Indianapolis, IN;Indianapolis, IN;https://www.wikidata.org/wiki/Q6346;39.768611;-86.158056;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;2020-03-29;Princeton, NJ;Princeton, NJ;https://www.wikidata.org/wiki/Q138518;40.359783;-74.668268;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Philip_Warren_Anderson;https://en.wikipedia.org/wiki/Philip_Warren_Anderson;Q190770;https://www.wikidata.org/wiki/Q190770;1977;Physics;1;1/3;1977-10-11;received;700000;3787559;for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems;;Bell Telephone Laboratories;Bell Telephone Laboratories;;Murray Hill, NJ;Murray Hill, NJ;40.695294;-74.399829;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;Philipp Lenard;Philipp Lenard;Philipp;Lenard;Philipp Eduard Anton von Lenard;;lenard;male;;;;;;;;;;;;1862-06-07;Pressburg;Bratislava;https://www.wikidata.org/wiki/Q1780;48.144722;17.112778;Hungary;Slovakia;https://www.wikidata.org/wiki/Q214;49.000000;20.000000;Europe;1947-05-20;Messelhausen;Messelhausen;https://www.wikidata.org/wiki/Q61717;49.575453;9.788308;Germany;Germany;https://www.wikidata.org/wiki/Q183;51.000000;10.000000;Europe;Philipp_Lenard;https://en.wikipedia.org/wiki/Philipp_Lenard;Q57063;https://www.wikidata.org/wiki/Q57063;1905;Physics;1;1;1905-11-09;received;138089;9361622;for his work on cathode rays;;Kiel University;Kiel University;;Kiel;Kiel;54.323168;10.121556;Germany;Germany;51.000000;10.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;Phillip A. Sharp;Phillip A. Sharp;Phillip A.;Sharp;Phillip A. Sharp;;sharp;male;;;;;;;;;;;;1944-06-06;Falmouth, KY;Falmouth, KY;https://www.wikidata.org/wiki/Q2627136;38.676739;-84.330460;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;;;;;;;;;;;;;Phillip_Allen_Sharp;https://en.wikipedia.org/wiki/Phillip_Allen_Sharp;Q312977;https://www.wikidata.org/wiki/Q312977;1993;Physiology or Medicine;2;1/2;1993-10-11;received;6700000;11118431;for their discoveries of split genes;;Massachusetts Institute of Technology (MIT), Center for Cancer Research;Massachusetts Institute of Technology (MIT), Center for Cancer Research;;Cambridge, MA;Cambridge, MA;42.374024;-71.107306;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1026;Pierre Agostini;Pierre Agostini;Pierre;Agostini;Pierre Agostini;;agostini;male;;;;;;;;;;;;1941-07-23;Tunis;Tunis;https://www.wikidata.org/wiki/Q3572;36.810714;10.181034;French protectorate of Tunisia;Tunisia;https://www.wikidata.org/wiki/Q948;34.000000;10.000000;Africa;;;;;;;;;;;;;Pierre_Agostini;https://en.wikipedia.org/wiki/Pierre_Agostini;Q122921025;https://www.wikidata.org/wiki/Q122921025;2023;Physics;1;1/3;2023-10-03;received;11000000;11000000;for experimental methods that generate attosecond pulses of light for the study of electron dynamics in matter;;The Ohio State University;The Ohio State University;;Columbus, OH;Columbus, OH;39.962222;-83.000556;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Pierre Curie;Pierre Curie;Pierre;Curie;Pierre Curie;;pierre-curie;male;;;;;;;;;;;;1859-05-15;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;1906-04-19;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;Pierre_Curie;https://en.wikipedia.org/wiki/Pierre_Curie;Q37463;https://www.wikidata.org/wiki/Q37463;1903;Physics;2;1/4;1903-11-12;received;141358;9583241;in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel;;École municipale de physique et de chimie industrielles (Municipal School of Industrial Physics and Chemistry);École municipale de physique et de chimie industrielles (Municipal School of Industrial Physics and Chemistry);;Paris;Paris;48.860093;2.355954;France;France;47.000000;2.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;Pierre-Gilles de Gennes;Pierre-Gilles de Gennes;Pierre-Gilles;de Gennes;Pierre-Gilles de Gennes;;gennes;male;;;;;;;;;;;;1932-10-24;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;2007-05-18;Orsay;Orsay;https://www.wikidata.org/wiki/Q372281;48.698056;2.187500;France;France;https://www.wikidata.org/wiki/Q142;47.000000;2.000000;Europe;Pierre-Gilles_de_Gennes;https://en.wikipedia.org/wiki/Pierre-Gilles_de_Gennes;Q187224;https://www.wikidata.org/wiki/Q187224;1991;Physics;1;1;1991-10-16;received;6000000;10663069;for discovering that methods developed for studying order phenomena in simple systems can be generalized to more complex forms of matter, in particular to liquid crystals and polymers;;Collège de France;Collège de France;;Paris;Paris;48.860093;2.355954;France;France;47.000000;2.000000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Pieter Zeeman;Pieter Zeeman;Pieter;Zeeman;Pieter Zeeman;;zeeman;male;;;;;;;;;;;;1865-05-25;Zonnemaire;Zonnemaire;https://www.wikidata.org/wiki/Q1902634;51.713056;3.951111;the Netherlands;the Netherlands;https://www.wikidata.org/wiki/Q55;52.316667;5.550000;Europe;1943-10-09;Amsterdam;Amsterdam;https://www.wikidata.org/wiki/Q727;52.369420;4.907108;the Netherlands;the Netherlands;https://www.wikidata.org/wiki/Q55;52.316667;5.550000;Europe;Pieter_Zeeman;https://en.wikipedia.org/wiki/Pieter_Zeeman;Q79000;https://www.wikidata.org/wiki/Q79000;1902;Physics;2;1/2;1902-11-11;received;141847;9907798;in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena;;Amsterdam University;Amsterdam University;;Amsterdam;Amsterdam;52.369420;4.907108;the Netherlands;the Netherlands;52.316667;5.550000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;Polykarp Kusch;Polykarp Kusch;Polykarp;Kusch;Polykarp Kusch;;kusch;male;;;;;;;;;;;;1911-01-26;Blankenburg;Blankenburg;https://www.wikidata.org/wiki/Q525960;51.816521;10.976386;Germany;Germany;https://www.wikidata.org/wiki/Q183;51.000000;10.000000;Europe;1993-03-20;Dallas, TX;Dallas, TX;https://www.wikidata.org/wiki/Q16557;32.779831;-96.801627;USA;USA;https://www.wikidata.org/wiki/Q30;39.828175;-98.579500;North America;Polykarp_Kusch;https://en.wikipedia.org/wiki/Polykarp_Kusch;Q184571;https://www.wikidata.org/wiki/Q184571;1955;Physics;2;1/2;1955-11-02;received;190214;3296566;for his precision determination of the magnetic moment of the electron;;Columbia University;Columbia University;;New York, NY;New York, NY;40.715758;-74.011300;USA;USA;39.828175;-98.579500;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
561;Pugwash Conferences on Science and World Affairs;;;;;;pugwash;;Pugwash Conferences on Science and World Affairs;Pugwash Conferences on Science and World Affairs;;1957-00-00;Pugwash;Pugwash;https://www.wikidata.org/wiki/Q374857;Canada;Canada;https://www.wikidata.org/wiki/Q16;North America;;;;;;;;;;;;;;;;;;;;;;;;;Pugwash_Conferences_on_Science_and_World_Affairs;https://en.wikipedia.org/wiki/Pugwash_Conferences_on_Science_and_World_Affairs;Q381282;https://www.wikidata.org/wiki/Q381282;1995;Peace;2;1/2;1995-10-13;received;7200000;11406186;for their efforts to diminish the part played by nuclear arms in international politics and, in the longer run, to eliminate such arms;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;Pyotr Kapitsa;Pyotr Kapitsa;Pyotr;Kapitsa;Pyotr Leonidovich Kapitsa;;kapitsa;male;;;;;;;;;;;;1894-07-09;Kronshtadt;Kronshtadt;https://www.wikidata.org/wiki/Q155863;59.990833;29.774722;Russian Empire;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.250000;Europe;1984-04-08;Moscow;Moscow;https://www.wikidata.org/wiki/Q649;55.741387;37.618892;USSR;Russia;https://www.wikidata.org/wiki/Q159;66.416667;94.250000;Europe;Pyotr_Kapitsa;https://en.wikipedia.org/wiki/Pyotr_Kapitsa;Q172844;https://www.wikidata.org/wiki/Q172844;1978;Physics;1;1/2;1978-10-17;received;725000;3563166;for his basic inventions and discoveries in the area of low-temperature physics;;Academy of Sciences;Academy of Sciences;;Moscow;Moscow;55.741387;37.618892;USSR;Russia;66.416667;94.250000;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
583;Rabindranath Tagore;Rabindranath Tagore;Rabindranath;Tagore;Rabindranath Tagore;;tagore;male;;;;;;;;;;;;1861-05-07;Calcutta;Calcutta;https://www.wikidata.org/wiki/Q1348;22.579858;88.368101;India;India;https://www.wikidata.org/wiki/Q668;22.800000;83.000000;Asia;1941-08-07;Calcutta;Calcutta;https://www.wikidata.org/wiki/Q1348;22.579858;88.368101;India;India;https://www.wikidata.org/wiki/Q668;22.800000;83.000000;Asia;Rabindranath_Tagore;https://en.wikipedia.org/wiki/Rabindranath_Tagore;Q7241;https://www.wikidata.org/wiki/Q7241;1913;Literature;1;1;1913-11-13;received;143010;8452258;because of his profoundly sensitive, fresh and beautiful verse, by which, with consummate skill, he has made his poetic thought, expressed in his own English words, a part of the literature of the West;;;;;;;;;;;;;;;;;;;;;;;;;;Moscow;Moscow;USSR;Russia;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
